benchmark,base_result,machine,limits,class,lower_is_better,repetition,result,normalized
stressng-cpu-cfloat,40.065554999999996,issdm-6,with,cpu,False,1,116.697852,2.9126727933757564
stressng-cpu-cfloat,40.065554999999996,issdm-6,without,cpu,False,1,1611.596311,40.22398569045156
stressng-cpu-cfloat,40.065554999999996,t2.micro,with,cpu,False,1,258.090469,6.441704576412333
stressng-cpu-cfloat,40.065554999999996,t2.micro,without,cpu,False,1,3606.6639700000005,90.01906924788639
stressng-cpu-clongdouble,35.337298,issdm-6,with,cpu,False,1,73.697906,2.0855557773545677
stressng-cpu-clongdouble,35.337298,issdm-6,without,cpu,False,1,1016.167681,28.75623600310358
stressng-cpu-clongdouble,35.337298,t2.micro,with,cpu,False,1,4.65111,0.1316204198747737
stressng-cpu-clongdouble,35.337298,t2.micro,without,cpu,False,1,64.058829,1.8127823185575764
stressng-cpu-correlate,0.083885,issdm-6,with,cpu,False,1,1.358844,16.19889133933361
stressng-cpu-correlate,0.083885,issdm-6,without,cpu,False,1,18.78448,223.9313345651785
stressng-cpu-correlate,0.083885,t2.micro,with,cpu,False,1,3.8627300000000004,46.04792275138583
stressng-cpu-correlate,0.083885,t2.micro,without,cpu,False,1,53.949304000000005,643.1341002563033
stressng-cpu-crc16,44.11411,issdm-6,with,cpu,False,1,6.927486,0.1570356060679905
stressng-cpu-crc16,44.11411,issdm-6,without,cpu,False,1,95.509027,2.165044857529711
stressng-cpu-crc16,44.11411,t2.micro,with,cpu,False,1,9.097583,0.20622841535282024
stressng-cpu-crc16,44.11411,t2.micro,without,cpu,False,1,126.025433,2.8568055209546337
stressng-cpu-decimal32,44.11411,issdm-6,with,cpu,False,1,49.695124,1.1265131269791004
stressng-cpu-decimal32,44.11411,issdm-6,without,cpu,False,1,681.490381,15.44835384868923
stressng-cpu-decimal32,44.11411,t2.micro,with,cpu,False,1,108.396033,2.457173747809941
stressng-cpu-decimal32,44.11411,t2.micro,without,cpu,False,1,1506.147141,34.14207247975761
stressng-cpu-decimal64,44.11411,issdm-6,with,cpu,False,1,61.09914499999999,1.3850249954039648
stressng-cpu-decimal64,44.11411,issdm-6,without,cpu,False,1,855.030057,19.382235230405875
stressng-cpu-decimal64,44.11411,t2.micro,with,cpu,False,1,131.19476699999998,2.9739864864099035
stressng-cpu-decimal64,44.11411,t2.micro,without,cpu,False,1,1834.09068,41.576055370945944
stressng-cpu-decimal128,44.11411,issdm-6,with,cpu,False,1,10.297609,0.233431185622922
stressng-cpu-decimal128,44.11411,issdm-6,without,cpu,False,1,137.404986,3.1147627369111612
stressng-cpu-decimal128,44.11411,t2.micro,with,cpu,False,1,21.099928,0.47830338184313365
stressng-cpu-decimal128,44.11411,t2.micro,without,cpu,False,1,297.16499300000004,6.736279911348094
stressng-cpu-dither,15.682451,issdm-6,with,cpu,False,1,6.931724000000001,0.4420051432011489
stressng-cpu-dither,15.682451,issdm-6,without,cpu,False,1,96.58220899999999,6.158616978940345
stressng-cpu-dither,15.682451,t2.micro,with,cpu,False,1,13.095322,0.8350303150955166
stressng-cpu-dither,15.682451,t2.micro,without,cpu,False,1,200.344864,12.775098994411014
stressng-cpu-djb2a,21773.483884,issdm-6,with,cpu,False,1,3997.136785,0.18357819108301962
stressng-cpu-djb2a,21773.483884,issdm-6,without,cpu,False,1,55305.486558000004,2.5400384638785627
stressng-cpu-djb2a,21773.483884,t2.micro,with,cpu,False,1,7861.347620999999,0.36105143590625943
stressng-cpu-djb2a,21773.483884,t2.micro,without,cpu,False,1,110090.697598,5.056182014073499
stressng-cpu-double,41.754704,issdm-6,with,cpu,False,1,259.573553,6.216630178961394
stressng-cpu-double,41.754704,issdm-6,without,cpu,False,1,3629.6535289999997,86.92801484115418
stressng-cpu-double,41.754704,t2.micro,with,cpu,False,1,666.895786,15.97175221263693
stressng-cpu-double,41.754704,t2.micro,without,cpu,False,1,9305.791062999999,222.86808841945088
stressng-cpu-euler,8422.50346,issdm-6,with,cpu,False,1,263206.98460799997,31.250445411868075
stressng-cpu-euler,8422.50346,issdm-6,without,cpu,False,1,3668571.0851199995,435.56777418290307
stressng-cpu-euler,8422.50346,t2.micro,with,cpu,False,1,540956.542032,64.22752387115078
stressng-cpu-euler,8422.50346,t2.micro,without,cpu,False,1,7622572.039310001,905.0245067290243
stressng-cpu-explog,0.6384569999999999,issdm-6,with,cpu,False,1,5.048554,7.9074299443815335
stressng-cpu-explog,0.6384569999999999,issdm-6,without,cpu,False,1,73.811412,115.60905746197474
stressng-cpu-explog,0.6384569999999999,t2.micro,with,cpu,False,1,9.406658,14.733424490607826
stressng-cpu-explog,0.6384569999999999,t2.micro,without,cpu,False,1,131.51238500000002,205.98471784317508
stressng-cpu-fft,1.602831,issdm-6,with,cpu,False,1,11.398969000000001,7.111772233005228
stressng-cpu-fft,1.602831,issdm-6,without,cpu,False,1,157.630548,98.3450831684688
stressng-cpu-fft,1.602831,t2.micro,with,cpu,False,1,30.511471000000004,19.0359875744854
stressng-cpu-fft,1.602831,t2.micro,without,cpu,False,1,429.016729,267.66186141895184
stressng-cpu-fibonacci,2487071.6636099997,issdm-6,with,cpu,False,1,683439.665101,0.2747969329154686
stressng-cpu-fibonacci,2487071.6636099997,issdm-6,without,cpu,False,1,9502094.138430001,3.8205952315172347
stressng-cpu-fibonacci,2487071.6636099997,t2.micro,with,cpu,False,1,936085.61159,0.376380634819049
stressng-cpu-fibonacci,2487071.6636099997,t2.micro,without,cpu,False,1,12962203.7371,5.211833630191935
stressng-cpu-float,385.612844,issdm-6,with,cpu,False,1,1111.309565,2.8819308855801493
stressng-cpu-float,385.612844,issdm-6,without,cpu,False,1,15379.021365999999,39.88202572941268
stressng-cpu-float,385.612844,t2.micro,with,cpu,False,1,2561.599756,6.642931623926925
stressng-cpu-float,385.612844,t2.micro,without,cpu,False,1,35747.735219,92.70369432767131
stressng-cpu-fnv1a,11612.137375,issdm-6,with,cpu,False,1,4098.7417270000005,0.35297048205994036
stressng-cpu-fnv1a,11612.137375,issdm-6,without,cpu,False,1,56616.992697,4.875673691123552
stressng-cpu-fnv1a,11612.137375,t2.micro,with,cpu,False,1,7072.470996999999,0.6090585022036048
stressng-cpu-fnv1a,11612.137375,t2.micro,without,cpu,False,1,96841.45120499999,8.339674951959479
stressng-cpu-gamma,0.196768,issdm-6,with,cpu,False,1,8.898357,45.22258192389007
stressng-cpu-gamma,0.196768,issdm-6,without,cpu,False,1,122.810914,624.1406834444625
stressng-cpu-gamma,0.196768,t2.micro,with,cpu,False,1,23.593420000000002,119.90476093673769
stressng-cpu-gamma,0.196768,t2.micro,without,cpu,False,1,325.956029,1656.549992885022
stressng-cpu-gcd,495.028208,issdm-6,with,cpu,False,1,45.497448,0.09190879886182163
stressng-cpu-gcd,495.028208,issdm-6,without,cpu,False,1,630.7009469999999,1.2740707232586632
stressng-cpu-gcd,495.028208,t2.micro,with,cpu,False,1,119.39036200000001,0.2411789067179784
stressng-cpu-gcd,495.028208,t2.micro,without,cpu,False,1,1682.084099,3.397956059506007
stressng-cpu-gray,1601.6669359999999,issdm-6,with,cpu,False,1,264.399313,0.16507758701713002
stressng-cpu-gray,1601.6669359999999,issdm-6,without,cpu,False,1,3658.744346,2.284335315766299
stressng-cpu-gray,1601.6669359999999,t2.micro,with,cpu,False,1,1467.695311,0.916354878789856
stressng-cpu-gray,1601.6669359999999,t2.micro,without,cpu,False,1,20308.197126,12.679413347145477
stressng-cpu-hamming,140.260209,issdm-6,with,cpu,False,1,21.699855,0.1547114121297224
stressng-cpu-hamming,140.260209,issdm-6,without,cpu,False,1,285.92031099999997,2.0384991084677475
stressng-cpu-hamming,140.260209,t2.micro,with,cpu,False,1,45.799144,0.3265298428294799
stressng-cpu-hamming,140.260209,t2.micro,without,cpu,False,1,634.34938,4.522661020703313
stressng-cpu-hanoi,31.882592,issdm-6,with,cpu,False,1,6.139734,0.1925732387128374
stressng-cpu-hanoi,31.882592,issdm-6,without,cpu,False,1,84.652847,2.6551431891108477
stressng-cpu-hanoi,31.882592,t2.micro,with,cpu,False,1,14.594539000000001,0.45775886101104957
stressng-cpu-hanoi,31.882592,t2.micro,without,cpu,False,1,204.143351,6.402972223839266
stressng-cpu-hyperbolic,1.806052,issdm-6,with,cpu,False,1,37.298769,20.6521013791408
stressng-cpu-hyperbolic,1.806052,issdm-6,without,cpu,False,1,501.283352,277.55754097888655
stressng-cpu-hyperbolic,1.806052,t2.micro,with,cpu,False,1,82.29782800000001,45.56780646404423
stressng-cpu-hyperbolic,1.806052,t2.micro,without,cpu,False,1,1147.158373,635.1746090367276
stressng-cpu-idct,104.812187,issdm-6,with,cpu,False,1,837.706691,7.992455028154312
stressng-cpu-idct,104.812187,issdm-6,without,cpu,False,1,11530.764605,110.01358654027514
stressng-cpu-idct,104.812187,t2.micro,with,cpu,False,1,2607.475444,24.877597907579204
stressng-cpu-idct,104.812187,t2.micro,without,cpu,False,1,36230.637202,345.6719894796203
stressng-cpu-int128,615.7108900000001,issdm-6,with,cpu,False,1,211.197467,0.34301401912836066
stressng-cpu-int128,615.7108900000001,issdm-6,without,cpu,False,1,2922.338339,4.746283339247093
stressng-cpu-int128,615.7108900000001,t2.micro,with,cpu,False,1,384.79454100000004,0.6249597777944126
stressng-cpu-int128,615.7108900000001,t2.micro,without,cpu,False,1,5359.501481,8.704574773722127
stressng-cpu-int64,5760.6436539999995,issdm-6,with,cpu,False,1,2059.4156629999998,0.35749749276194337
stressng-cpu-int64,5760.6436539999995,issdm-6,without,cpu,False,1,28223.265120999997,4.899324939393309
stressng-cpu-int64,5760.6436539999995,t2.micro,with,cpu,False,1,4153.258510000001,0.7209712593689276
stressng-cpu-int64,5760.6436539999995,t2.micro,without,cpu,False,1,57353.640548,9.95611671070394
stressng-cpu-int32,5760.880652000001,issdm-6,with,cpu,False,1,2411.822426,0.41865516258572194
stressng-cpu-int32,5760.880652000001,issdm-6,without,cpu,False,1,33379.490478,5.794164554756341
stressng-cpu-int32,5760.880652000001,t2.micro,with,cpu,False,1,4071.3597159999995,0.7067252321199448
stressng-cpu-int32,5760.880652000001,t2.micro,without,cpu,False,1,56294.292663,9.771820675274075
stressng-cpu-int16,5760.82364,issdm-6,with,cpu,False,1,2393.3174280000003,0.41544709186757894
stressng-cpu-int16,5760.82364,issdm-6,without,cpu,False,1,37783.7243,6.558736503865618
stressng-cpu-int16,5760.82364,t2.micro,with,cpu,False,1,4227.863208,0.7338990866937909
stressng-cpu-int16,5760.82364,t2.micro,without,cpu,False,1,58608.16622100001,10.173574107364969
stressng-cpu-int8,5896.9442579999995,issdm-6,with,cpu,False,1,2409.920455,0.4086727548307105
stressng-cpu-int8,5896.9442579999995,issdm-6,without,cpu,False,1,33375.096805,5.659727368072402
stressng-cpu-int8,5896.9442579999995,t2.micro,with,cpu,False,1,4088.269394,0.6932860843060729
stressng-cpu-int8,5896.9442579999995,t2.micro,without,cpu,False,1,56694.456615999996,9.614209349034684
stressng-cpu-int128float,244.967375,issdm-6,with,cpu,False,1,180.294829,0.7359952687577274
stressng-cpu-int128float,244.967375,issdm-6,without,cpu,False,1,2565.404404,10.472432927037733
stressng-cpu-int128float,244.967375,t2.micro,with,cpu,False,1,355.195131,1.449969127521573
stressng-cpu-int128float,244.967375,t2.micro,without,cpu,False,1,4952.963393,20.218869524972458
stressng-cpu-int128double,39.38429,issdm-6,with,cpu,False,1,121.594176,3.087377632045671
stressng-cpu-int128double,39.38429,issdm-6,without,cpu,False,1,1684.3536980000001,42.767146443416905
stressng-cpu-int128double,39.38429,t2.micro,with,cpu,False,1,256.89902,6.522880569892209
stressng-cpu-int128double,39.38429,t2.micro,without,cpu,False,1,3586.781304,91.07137145293213
stressng-cpu-int128longdouble,2.658095,issdm-6,with,cpu,False,1,28.99659,10.908786179575975
stressng-cpu-int128longdouble,2.658095,issdm-6,without,cpu,False,1,400.182072,150.55220825440776
stressng-cpu-int128longdouble,2.658095,t2.micro,with,cpu,False,1,73.996018,27.837988484234014
stressng-cpu-int128longdouble,2.658095,t2.micro,without,cpu,False,1,1029.385692,387.26444765894377
stressng-cpu-int128decimal32,2.658095,issdm-6,with,cpu,False,1,40.698254,15.31106074086893
stressng-cpu-int128decimal32,2.658095,issdm-6,without,cpu,False,1,556.422871,209.3314463929995
stressng-cpu-int128decimal32,2.658095,t2.micro,with,cpu,False,1,83.89875,31.563488137180954
stressng-cpu-int128decimal32,2.658095,t2.micro,without,cpu,False,1,1168.168333,439.47576478643543
stressng-cpu-int128decimal64,2.658095,issdm-6,with,cpu,False,1,47.000384999999994,17.681980892330785
stressng-cpu-int128decimal64,2.658095,issdm-6,without,cpu,False,1,629.756233,236.92013754211192
stressng-cpu-int128decimal64,2.658095,t2.micro,with,cpu,False,1,96.877408,36.44617968883731
stressng-cpu-int128decimal64,2.658095,t2.micro,without,cpu,False,1,1366.46501,514.0768144103201
stressng-cpu-int128decimal128,2.658095,issdm-6,with,cpu,False,1,9.699104,3.6488929101480574
stressng-cpu-int128decimal128,2.658095,issdm-6,without,cpu,False,1,130.740071,49.185627676964145
stressng-cpu-int128decimal128,2.658095,t2.micro,with,cpu,False,1,19.914562,7.49204298567207
stressng-cpu-int128decimal128,2.658095,t2.micro,without,cpu,False,1,283.050635,106.48627494502642
stressng-cpu-int64float,367.221739,issdm-6,with,cpu,False,1,759.40076,2.0679624307318036
stressng-cpu-int64float,367.221739,issdm-6,without,cpu,False,1,10035.811006999998,27.32902206260724
stressng-cpu-int64float,367.221739,t2.micro,with,cpu,False,1,2363.993631,6.437510038042709
stressng-cpu-int64float,367.221739,t2.micro,without,cpu,False,1,33054.895797000005,90.01345042102751
stressng-cpu-int64double,41.365986,issdm-6,with,cpu,False,1,245.697592,5.939604388977939
stressng-cpu-int64double,41.365986,issdm-6,without,cpu,False,1,3402.1574960000003,82.24528954779417
stressng-cpu-int64double,41.365986,t2.micro,with,cpu,False,1,642.99281,15.543998153458737
stressng-cpu-int64double,41.365986,t2.micro,without,cpu,False,1,9067.039598000001,219.19070412101385
stressng-cpu-int64longdouble,2.668516,issdm-6,with,cpu,False,1,32.694429,12.251914172521357
stressng-cpu-int64longdouble,2.668516,issdm-6,without,cpu,False,1,456.62374900000003,171.115237457823
stressng-cpu-int64longdouble,2.668516,t2.micro,with,cpu,False,1,89.293749,33.46195001266622
stressng-cpu-int64longdouble,2.668516,t2.micro,without,cpu,False,1,1246.518599,467.12052653984466
stressng-cpu-int32float,373.85742,issdm-6,with,cpu,False,1,840.905634,2.2492682745202703
stressng-cpu-int32float,373.85742,issdm-6,without,cpu,False,1,11751.475087,31.433039598358114
stressng-cpu-int32float,373.85742,t2.micro,with,cpu,False,1,2426.4776690000003,6.490382534068738
stressng-cpu-int32float,373.85742,t2.micro,without,cpu,False,1,33652.903933999994,90.01534310593594
stressng-cpu-int32double,41.839943,issdm-6,with,cpu,False,1,246.00228700000002,5.879603779574939
stressng-cpu-int32double,41.839943,issdm-6,without,cpu,False,1,3409.558054,81.49050427721663
stressng-cpu-int32double,41.839943,t2.micro,with,cpu,False,1,655.092925,15.657118008024057
stressng-cpu-int32double,41.839943,t2.micro,without,cpu,False,1,9151.450105,218.72520488376384
stressng-cpu-int32longdouble,2.668463,issdm-6,with,cpu,False,1,33.297759,12.478253961175403
stressng-cpu-int32longdouble,2.668463,issdm-6,without,cpu,False,1,464.964947,174.24447968737059
stressng-cpu-int32longdouble,2.668463,t2.micro,with,cpu,False,1,89.59784,33.57657198169883
stressng-cpu-int32longdouble,2.668463,t2.micro,without,cpu,False,1,1240.0079970000002,464.6899720925492
stressng-cpu-jenkin,470339.193258,issdm-6,with,cpu,False,1,1227.934894,0.0026107432925038592
stressng-cpu-jenkin,470339.193258,issdm-6,without,cpu,False,1,17101.863912,0.03636070341817961
stressng-cpu-jenkin,470339.193258,t2.micro,with,cpu,False,1,2370.177001,0.005039292993173679
stressng-cpu-jenkin,470339.193258,t2.micro,without,cpu,False,1,32828.454832999996,0.06979740430645393
stressng-cpu-jmp,3323.502211,issdm-6,with,cpu,False,1,1610.814018,0.48467367124613
stressng-cpu-jmp,3323.502211,issdm-6,without,cpu,False,1,21448.326818999998,6.453531683538873
stressng-cpu-jmp,3323.502211,t2.micro,with,cpu,False,1,2509.171105,0.7549780158698982
stressng-cpu-jmp,3323.502211,t2.micro,without,cpu,False,1,34815.621927,10.47558259831108
stressng-cpu-ln2,67.74746800000001,issdm-6,with,cpu,False,1,1070.308344,15.798499569017102
stressng-cpu-ln2,67.74746800000001,issdm-6,without,cpu,False,1,14810.250141,218.60964812736614
stressng-cpu-ln2,67.74746800000001,t2.micro,with,cpu,False,1,1666.583351,24.599935616782012
stressng-cpu-ln2,67.74746800000001,t2.micro,without,cpu,False,1,23132.594456,341.4532696041127
stressng-cpu-longdouble,2.6551720000000003,issdm-6,with,cpu,False,1,33.896268,12.766128898617488
stressng-cpu-longdouble,2.6551720000000003,issdm-6,without,cpu,False,1,468.76817,176.54907855310313
stressng-cpu-longdouble,2.6551720000000003,t2.micro,with,cpu,False,1,91.194464,34.34597231365802
stressng-cpu-longdouble,2.6551720000000003,t2.micro,without,cpu,False,1,1264.734989,476.32883632397443
stressng-cpu-loop,4057.1608990000004,issdm-6,with,cpu,False,1,984.5075820000001,0.24265924041677991
stressng-cpu-loop,4057.1608990000004,issdm-6,without,cpu,False,1,13615.852914,3.356005160494375
stressng-cpu-loop,4057.1608990000004,t2.micro,with,cpu,False,1,1473.6478849999999,0.3632214550236894
stressng-cpu-loop,4057.1608990000004,t2.micro,without,cpu,False,1,20761.613387,5.117276318057111
stressng-cpu-matrixprod,0.12676700000000002,issdm-6,with,cpu,False,1,3.761964,29.67620910804862
stressng-cpu-matrixprod,0.12676700000000002,issdm-6,without,cpu,False,1,50.364967,397.30345436903923
stressng-cpu-matrixprod,0.12676700000000002,t2.micro,with,cpu,False,1,13.663222,107.78216728328348
stressng-cpu-matrixprod,0.12676700000000002,t2.micro,without,cpu,False,1,190.777126,1504.9431318876361
stressng-cpu-nsqrt,0.17086400000000002,issdm-6,with,cpu,False,1,6.699748,39.210998220807184
stressng-cpu-nsqrt,0.17086400000000002,issdm-6,without,cpu,False,1,92.667529,542.3467143459125
stressng-cpu-nsqrt,0.17086400000000002,t2.micro,with,cpu,False,1,8.0994,47.40261260417641
stressng-cpu-nsqrt,0.17086400000000002,t2.micro,without,cpu,False,1,112.486896,658.3416986609233
stressng-cpu-omega,4267.287386999999,issdm-6,with,cpu,False,1,125517.792793,29.413953504838087
stressng-cpu-omega,4267.287386999999,issdm-6,without,cpu,False,1,1753961.2434200002,411.02486998258513
stressng-cpu-omega,4267.287386999999,t2.micro,with,cpu,False,1,222233.509791,52.078402422114635
stressng-cpu-omega,4267.287386999999,t2.micro,without,cpu,False,1,3078758.73123,721.4791158920369
stressng-cpu-parity,3261.46702,issdm-6,with,cpu,False,1,784.00157,0.24038310526899026
stressng-cpu-parity,3261.46702,issdm-6,without,cpu,False,1,10832.793237,3.3214480387417806
stressng-cpu-parity,3261.46702,t2.micro,with,cpu,False,1,1519.614888,0.46592986489864924
stressng-cpu-parity,3261.46702,t2.micro,without,cpu,False,1,21314.750482,6.535326082187395
stressng-cpu-phi,2158610.15859,issdm-6,with,cpu,False,1,517189.487187,0.23959374282053186
stressng-cpu-phi,2158610.15859,issdm-6,without,cpu,False,1,7134337.270160001,3.3050605463749583
stressng-cpu-phi,2158610.15859,t2.micro,with,cpu,False,1,999161.808705,0.46287274463567357
stressng-cpu-phi,2158610.15859,t2.micro,without,cpu,False,1,14024206.6702,6.496868651521859
stressng-cpu-pi,1380.857814,issdm-6,with,cpu,False,1,37648.461737,27.2645462518272
stressng-cpu-pi,1380.857814,issdm-6,without,cpu,False,1,518899.09501000005,375.78025032633815
stressng-cpu-pi,1380.857814,t2.micro,with,cpu,False,1,83275.61786900001,60.30716343471408
stressng-cpu-pi,1380.857814,t2.micro,without,cpu,False,1,1158374.9195,838.8806637118397
stressng-cpu-pjw,12804.979843000001,issdm-6,with,cpu,False,1,2098.619764,0.16389090726661598
stressng-cpu-pjw,12804.979843000001,issdm-6,without,cpu,False,1,29052.320958999997,2.2688298861229215
stressng-cpu-pjw,12804.979843000001,t2.micro,with,cpu,False,1,3217.1738609999998,0.2512439613685692
stressng-cpu-pjw,12804.979843000001,t2.micro,without,cpu,False,1,45116.789132,3.5233783797530647
stressng-cpu-prime,0.369745,issdm-6,with,cpu,False,1,0.15623199999999998,0.4225398585511636
stressng-cpu-prime,0.369745,issdm-6,without,cpu,False,1,2.159461,5.840406225912453
stressng-cpu-prime,0.369745,t2.micro,with,cpu,False,1,0.78463,2.122084139068818
stressng-cpu-prime,0.369745,t2.micro,without,cpu,False,1,10.911892,29.51193930952413
stressng-cpu-psi,3367.503881,issdm-6,with,cpu,False,1,64802.522639999996,19.24348862836544
stressng-cpu-psi,3367.503881,issdm-6,without,cpu,False,1,896972.416543,266.3612124113243
stressng-cpu-psi,3367.503881,t2.micro,with,cpu,False,1,112706.390598,33.46882277817336
stressng-cpu-psi,3367.503881,t2.micro,without,cpu,False,1,1561832.34363,463.7952616601602
stressng-cpu-queens,20.581244,issdm-6,with,cpu,False,1,4.155685,0.2019161232430848
stressng-cpu-queens,20.581244,issdm-6,without,cpu,False,1,57.011416000000004,2.770066571291803
stressng-cpu-queens,20.581244,t2.micro,with,cpu,False,1,6.932962,0.33685825793620633
stressng-cpu-queens,20.581244,t2.micro,without,cpu,False,1,96.92146600000001,4.7092132040220696
stressng-cpu-rand,1656.1219609999998,issdm-6,with,cpu,False,1,884.005564,0.5337804731882304
stressng-cpu-rand,1656.1219609999998,issdm-6,without,cpu,False,1,12234.213758,7.387266183350854
stressng-cpu-rand,1656.1219609999998,t2.micro,with,cpu,False,1,1120.1899310000001,0.6763933800645979
stressng-cpu-rand,1656.1219609999998,t2.micro,without,cpu,False,1,15506.973734000001,9.363424976646392
stressng-cpu-rand48,121.147143,issdm-6,with,cpu,False,1,106.49968,0.8790936159344673
stressng-cpu-rand48,121.147143,issdm-6,without,cpu,False,1,1474.156805,12.168316713832864
stressng-cpu-rand48,121.147143,t2.micro,with,cpu,False,1,306.895398,2.5332450307969707
stressng-cpu-rand48,121.147143,t2.micro,without,cpu,False,1,4263.807492,35.19527895098607
stressng-cpu-rgb,278.80995099999996,issdm-6,with,cpu,False,1,2277.342381,8.168081421885836
stressng-cpu-rgb,278.80995099999996,issdm-6,without,cpu,False,1,31819.289797,114.12537351294182
stressng-cpu-rgb,278.80995099999996,t2.micro,with,cpu,False,1,4575.869235,16.412144611725143
stressng-cpu-rgb,278.80995099999996,t2.micro,without,cpu,False,1,63431.866332000005,227.50933424180408
stressng-cpu-sdbm,18554.387485,issdm-6,with,cpu,False,1,3961.6340969999997,0.21351467949037498
stressng-cpu-sdbm,18554.387485,issdm-6,without,cpu,False,1,54911.217128,2.9594734491985846
stressng-cpu-sdbm,18554.387485,t2.micro,with,cpu,False,1,7043.531652,0.37961542291246375
stressng-cpu-sdbm,18554.387485,t2.micro,without,cpu,False,1,96411.910445,5.196178560081419
stressng-cpu-sieve,1.9209630000000002,issdm-6,with,cpu,False,1,0.614015,0.31963916015040367
stressng-cpu-sieve,1.9209630000000002,issdm-6,without,cpu,False,1,8.64834,4.502085672654808
stressng-cpu-sieve,1.9209630000000002,t2.micro,with,cpu,False,1,1.456661,0.7582972706918352
stressng-cpu-sieve,1.9209630000000002,t2.micro,without,cpu,False,1,20.437058,10.638964935816045
stressng-cpu-sqrt,5.172518,issdm-6,with,cpu,False,1,280.696748,54.266944648621816
stressng-cpu-sqrt,5.172518,issdm-6,without,cpu,False,1,4041.08786,781.2612464567547
stressng-cpu-sqrt,5.172518,t2.micro,with,cpu,False,1,584.293272,112.96109013057084
stressng-cpu-sqrt,5.172518,t2.micro,without,cpu,False,1,8127.805628,1571.3440974009177
stressng-cpu-trig,1.970759,issdm-6,with,cpu,False,1,22.999226999999998,11.670238217864284
stressng-cpu-trig,1.970759,issdm-6,without,cpu,False,1,308.050777,156.31072952096122
stressng-cpu-trig,1.970759,t2.micro,with,cpu,False,1,62.097368,31.50936669577559
stressng-cpu-trig,1.970759,t2.micro,without,cpu,False,1,864.253143,438.53821953876655
stressng-cpu-union,9971.706740000001,issdm-6,with,cpu,False,1,1250.006378,0.12535530883452353
stressng-cpu-union,9971.706740000001,issdm-6,without,cpu,False,1,17275.286082,1.73243021805914
stressng-cpu-union,9971.706740000001,t2.micro,with,cpu,False,1,2002.2773719999998,0.20079585413078438
stressng-cpu-union,9971.706740000001,t2.micro,without,cpu,False,1,27880.520816000004,2.795962771765187
stressng-cpu-zeta,4.410672,issdm-6,with,cpu,False,1,18.094044,4.102332705764564
stressng-cpu-zeta,4.410672,issdm-6,without,cpu,False,1,263.33114,59.70317901671219
stressng-cpu-zeta,4.410672,t2.micro,with,cpu,False,1,45.696778,10.360502435909993
stressng-cpu-zeta,4.410672,t2.micro,without,cpu,False,1,631.4099620000001,143.15504802896248
stressng-matrix-add,361.58132,issdm-6,with,matrix,False,1,1724.7175579999998,4.769929923371041
stressng-matrix-add,361.58132,issdm-6,without,matrix,False,1,25845.599477,71.47935484333095
stressng-matrix-add,361.58132,t2.micro,with,matrix,False,1,17460.207693,48.28846715034947
stressng-matrix-add,361.58132,t2.micro,without,matrix,False,1,244827.27528200002,677.1015584599337
stressng-matrix-copy,11459.879515999999,issdm-6,with,matrix,False,1,3572.734669,0.3117602295915796
stressng-matrix-copy,11459.879515999999,issdm-6,without,matrix,False,1,51119.064352999994,4.460698236977869
stressng-matrix-copy,11459.879515999999,t2.micro,with,matrix,False,1,22267.413685,1.9430757237814578
