benchmark,base_result,machine,limits,class,lower_is_better,repetition,result,normalized
stressng-cpu-decimal32,44.270772,issdm-6,with,cpu,False,1,266.270734,6.014594324219148
stressng-string-strcat,473.246385,issdm-6,with,string,False,1,2842.728398,6.006867644641385
stressng-cpu-stream,4.67103,issdm-6,with,cpu,False,1,22.931323000000006,4.9092647660152045
stressng-cpu-rand48,120.737833,issdm-6,with,cpu,False,1,586.389738,4.856719086551768
stressng-string-strncmp,994.648214,issdm-6,with,string,False,1,4444.139628,4.468051684452127
stressng-string-rindex,1184.929397,issdm-6,with,string,False,1,4794.064261,4.045864903966088
stressng-string-strrchr,1202.0035,issdm-6,with,string,False,1,4797.139344,3.99095289156812
stressng-cpu-int128float,245.446388,issdm-6,with,cpu,False,1,961.721313,3.9182540873243576
stressng-memory-str,1326.342712,issdm-6,with,memory,False,1,3812.92274,2.8747643467279067
stressng-cpu-rand,1659.9056,issdm-6,with,cpu,False,1,4578.918777000001,2.7585416767073987
stressng-string-strlen,4833.754268,issdm-6,with,string,False,1,13276.299391,2.7465813640735948
stressng-string-strchr,4233.78788,issdm-6,with,string,False,1,9990.566932,2.3597230695459404
stressng-cpu-jmp,3323.58004,issdm-6,with,cpu,False,1,7816.070999,2.3517023525631715
stressng-cpu-dither,15.7718,issdm-6,with,cpu,False,1,36.35230900000001,2.304892846726436
stressng-cpu-callfunc,28821.929834,issdm-6,with,cpu,False,1,66173.444098,2.295940781173439
stressng-cpu-int16,5772.348435,issdm-6,with,cpu,False,1,12876.595478,2.230737735775647
stressng-cpu-str,1325.939887,issdm-6,with,cpu,False,1,2904.393465,2.1904412812946767
stressng-cpu-prime,0.371144,issdm-6,with,cpu,False,1,0.808467,2.1783108443084087
stressng-cpu-opcode,407.538883,issdm-6,with,cpu,False,1,886.1023029999999,2.174276713125309
stressng-cpu-int32,5772.723277,issdm-6,with,cpu,False,1,12490.377921,2.163689011521624
stressng-string-index,4233.804741,issdm-6,with,string,False,1,9082.655436,2.1452702690900973
stressng-cpu-int8,5908.934274,issdm-6,with,cpu,False,1,12505.848063,2.116430388814306
stressng-cpu-ackermann,1.344893,issdm-6,with,cpu,False,1,2.776777,2.064682469162974
stressng-cpu-wcs,925.337688,issdm-6,with,cpu,False,1,1783.6933829999996,1.9276134606115811
stressng-cpu-int64,5772.306863000002,issdm-6,with,cpu,False,1,10552.2634,1.8280842738349752
stressng-cpu-fnv1a,11638.691738,issdm-6,with,cpu,False,1,21169.288763,1.8188718491342863
stressng-cpu-lsearch,0.900209,issdm-6,with,cpu,False,1,1.600018,1.777385029476488
stressng-cpu-int128,613.545523,issdm-6,with,cpu,False,1,1084.884584,1.7682218243486392
stressng-string-strcoll,2038.277691,issdm-6,with,string,False,1,3583.512218,1.7581079525243155
stressng-string-strxfrm,552.3283389999998,issdm-6,with,string,False,1,945.576283,1.7119821965173512
stressng-string-strncat,492.419007,issdm-6,with,string,False,1,837.268051,1.7003162735349084
stressng-cpu-longjmp,9992.8894,issdm-6,with,cpu,False,1,16651.009611,1.6662857902740325
stressng-cpu-sieve,1.949553,issdm-6,with,cpu,False,1,3.214951,1.6490708382895976
stressng-cpu-tsearch,1.670376,issdm-6,with,cpu,False,1,2.650752,1.5869193522895446
stressng-cpu-bsearch,40.688476,issdm-6,with,cpu,False,1,64.070375,1.5746565440298133
stressng-cpu-decimal128,35.360962,issdm-6,with,cpu,False,1,52.757936,1.4919824862230842
stressng-cpu-fibonacci,2492582.05995,issdm-6,with,cpu,False,1,3547855.87697,1.423365727442156
stressng-cpu-loop,4066.367797,issdm-6,with,cpu,False,1,5110.419449,1.2567528822086036
stressng-cpu-parity,3268.90182,issdm-6,with,cpu,False,1,4070.267624,1.245148324460843
stressng-cpu-phi,2163412.79741,issdm-6,with,cpu,False,1,2682589.83088,1.2399805687067904
stressng-cpu-qsort,1.100214,issdm-6,with,cpu,False,1,1.29952,1.1811520304231722
stressng-cpu-hsearch,371.082226,issdm-6,with,cpu,False,1,435.888963,1.17464252518524
stressng-memory-remap,121.64104,issdm-6,with,memory,False,1,138.370566,1.1375319217921849
stressng-cpu-sdbm,18579.119201,issdm-6,with,cpu,False,1,20543.470448,1.1057289759405964
stressng-cpu-queens,20.599903,issdm-6,with,cpu,False,1,21.379151,1.037827750936497
stressng-memory-full,33551.947426,issdm-6,with,memory,False,1,33986.333691,1.0129466781610237
stressng-cpu-hanoi,31.940533,issdm-6,with,cpu,False,1,32.04464,1.0032594008371745
stressng-memory-pipe,107971.197056,issdm-6,with,memory,False,1,104331.569711,0.9662907567551348
stressng-cpu-djb2a,21835.876491,issdm-6,with,cpu,False,1,20690.987128,0.9475684265080048
stressng-memory-mincore,8089.20991,issdm-6,with,memory,False,1,7447.29162,0.9206451189742956
stressng-cpu-bitops,540.245816,issdm-6,with,cpu,False,1,483.40888,0.8947943060053242
stressng-string-strcmp,14460.611857,issdm-6,with,string,False,1,12701.92656,0.8783809900720994
stressng-memory-memcpy,70.025444,issdm-6,with,memory,False,1,60.673165,0.8664445597802994
stressng-cpu-gray,1605.382855,issdm-6,with,cpu,False,1,1368.598793,0.8525061724295042
stressng-memory-null,1691160.90765,issdm-6,with,memory,False,1,1438082.4632700004,0.8503522383735371
stressng-cpu-pjw,12834.940439,issdm-6,with,cpu,False,1,10913.167649,0.850270221421477
stressng-memory-zero,37502.320117,issdm-6,with,memory,False,1,31776.514142,0.8473212868660768
stressng-memory-malloc,281510.474126,issdm-6,with,memory,False,1,236923.617615,0.8416156391714094
stressng-cpu-hamming,140.566785,issdm-6,with,cpu,False,1,115.242806,0.8198437916894805
stressng-cpu-crc16,44.270772,issdm-6,with,cpu,False,1,35.767459,0.8079248990733662
stressng-cpu-union,9992.295155,issdm-6,with,cpu,False,1,6470.731626,0.6475721068709764
stressng-memory-context,1831.81215,issdm-6,with,memory,False,1,1101.5138539999996,0.6013246794983862
stressng-memory-stackmmap,0.199517,issdm-6,with,memory,False,1,0.099728,0.4998471308209325
stressng-cpu-gcd,496.183508,issdm-6,with,cpu,False,1,236.38444500000003,0.4764052839095975
stressng-cpu-int64longdouble,371.986874,issdm-6,with,cpu,False,1,169.779522,0.4564126690126168
stressng-string-strncasecmp,11049.836636,issdm-6,with,string,False,1,2334.372677,0.21125856914433389
stressng-string-strcasecmp,13501.029625,issdm-6,with,string,False,1,2369.8,0.1755273535295276
stressng-cpu-jenkin,471476.431807,issdm-6,with,cpu,False,1,6399.869939,0.013574103618438776
