benchmark,base_result,machine,limits,class,lower_is_better,repetition,result,normalized
stressng-cpu-remap,0.395064,issdm-3,quota-1000,memory,False,1,3.654721,9.25095933823
stressng-cpu-remap,0.395064,rackform1,quota-1001,memory,False,1,0.818057,2.07069487475
stressng-cpu-remap,0.395064,issdm-3,without,memory,False,1,370.025566,936.621828362
stressng-cpu-remap,0.395064,rackform1,without,memory,False,1,198.278287,501.889028107
stressng-cpu-str,5.709675,issdm-3,quota-1000,cpu,False,1,76.472942,13.3935717882
stressng-cpu-str,5.709675,issdm-3,quota-1000,memory,False,1,76.71245,13.4355195348
stressng-cpu-str,5.709675,rackform1,quota-1001,cpu,False,1,87.562712,15.3358487129
stressng-cpu-str,5.709675,rackform1,quota-1001,memory,False,1,89.501684,15.6754428229
stressng-cpu-str,5.709675,issdm-3,without,cpu,False,1,7782.287533,1363.00008897
stressng-cpu-str,5.709675,issdm-3,without,memory,False,1,7775.825138,1361.8682566
stressng-cpu-str,5.709675,rackform1,without,cpu,False,1,21734.959736,3806.68947637
stressng-cpu-str,5.709675,rackform1,without,memory,False,1,22097.039373,3870.10458091
stressng-cpu-stream,0.030835,issdm-3,quota-1000,cpu,False,1,0.336084,10.8994324631
stressng-cpu-stream,0.030835,rackform1,quota-1001,cpu,False,1,0.017544,0.568963839792
stressng-cpu-stream,0.030835,issdm-3,without,cpu,False,1,61.971289,2009.77100697
stressng-cpu-stream,0.030835,rackform1,without,cpu,False,1,19.861719,644.129041673
stressng-cpu-tlb-shootdown,0.566641,issdm-3,quota-1000,memory,False,1,0.642179,1.13330839103
stressng-cpu-tlb-shootdown,0.566641,rackform1,quota-1001,memory,False,1,0.59999,1.0588538422
stressng-cpu-tlb-shootdown,0.566641,issdm-3,without,memory,False,1,206.659124,364.709090941
stressng-cpu-tlb-shootdown,0.566641,rackform1,without,memory,False,1,358.908155,633.396021467
stressng-cpu-tsearch,0.032231,issdm-3,quota-1000,cpu,False,1,0.078119,2.42372250318
stressng-cpu-tsearch,0.032231,rackform1,quota-1001,cpu,False,1,0.065365,2.02801650585
stressng-cpu-tsearch,0.032231,issdm-3,without,cpu,False,1,7.047919,218.668952251
stressng-cpu-tsearch,0.032231,rackform1,without,cpu,False,1,13.943158,432.600850113
stressng-cpu-vecmath,6.192213,issdm-3,quota-1000,cpu,False,1,57.942136,9.35725822093
stressng-cpu-vecmath,6.192213,rackform1,quota-1001,cpu,False,1,88.267373,14.2545763526
stressng-cpu-vecmath,6.192213,issdm-3,without,cpu,False,1,5910.320919,954.476359098
stressng-cpu-vecmath,6.192213,rackform1,without,cpu,False,1,21257.224527,3432.89620803
stressng-cpu-wcs,4.827384,issdm-3,quota-1000,cpu,False,1,46.765825,9.68761237971
stressng-cpu-wcs,4.827384,rackform1,quota-1001,cpu,False,1,36.080267,7.47408265015
stressng-cpu-wcs,4.827384,issdm-3,without,cpu,False,1,4761.56567,986.365631986
stressng-cpu-wcs,4.827384,rackform1,without,cpu,False,1,8492.561011,1759.2470396
stressng-cpu-zero,4235.087318,issdm-3,quota-1000,memory,False,1,9966.687238,2.35336050703
stressng-cpu-zero,4235.087318,rackform1,quota-1001,memory,False,1,7141.708452,1.6863190569
stressng-cpu-zero,4235.087318,issdm-3,without,memory,False,1,1018684.77201,240.534538138
stressng-cpu-zero,4235.087318,rackform1,without,memory,False,1,1528422.76702,360.89521945
